post_name,address,company,pay,basic_request,JD,label
数据分析师,南山区,路通网络,15k-25k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【工作内容】 
1、将策划的数值预期转化为可执行的数值公式和表格模型； 
2、设计游戏系统数值框架以及数值操作流程； 
3、游戏中各系统实现的数值支持； 
4、游戏中经济系统的数值设计和平衡； 
5、进行游戏运营期的数据分析，数据挖掘，改善用户体验和付费情况。 
 
【任职要求】 
1、本科及以上学历，重本优先；数学、统计学、信息计算科学等相关专业背景，一年及以上网络游戏数值策划经验。 
2、热衷游戏制作，有良好的团队协作能力、沟通能力，学习能力强，思维活跃、逻辑清晰；至少主导参与过一款以上成功上线的游戏产品的数值策划，熟悉游戏研发流程。 
3、对游戏平衡性及数值方面有较为深入的研究，熟悉玩家心理；有能力主导完成游戏系统、数值、关卡的设计。 
4、熟练掌握mysql，熟悉R、SPSS或者SAS等数据分析工具之一。 
5、熟练使用Office办公软件，精通Excel数值建模与运算，可熟练使用VBA者优先。",成熟企业 制度规范完善 五险双休
高级数据分析师,南山区,标普云科技,25k-35k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责集团核心业务数据分析，梳理数据需求，优化分析体系，建立层次清晰、科学有效的运营量化指标体系； 
2、监控核心指标，主动发现指标异动，通过探索分析快速定位原因且提供优化建议，确保业务健康发展； 
3、通过数据分析业务增长点，对业务流程、运营策略、产品效果进行迭代及持续追踪； 
4、协助风控运营进行相关的数据挖掘及模型维护。 
 
任职要求： 
1、本科及以上学历，统计学、应用数学或计算机应用相关专业，有5年及以上数据分析经验，金融行业工作经验优先； 
2、有优秀的数据分析及逻辑能力，有很强的逻辑思维、商业 Sense 和沟通能力,有良好的自驱性和团队协作意识； 
3、熟练运用FineReport等可视化工具，有BI报表落地项目尤佳。熟练使用SQL，掌握一种或几种分析统计及数据挖掘工具，如：python、R等。",扁平化管理 团队氛围好 年度体检
数据分析师,南山区,富途,15k-30k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,工作职责：1.根据业务及产品的需求，规划和设计数据指标体系，推动数据采集的实现、完成数据接入及处理，开发相关统计报表并进行数据监测和跟踪；2.搭建基于用户属性及行为数据的画像/标签，并持续优化完善，为精细化运营以及用户分析提供基础支持；3.通过科学的分析方法和数据建模等，对业务/运营/收入数据进行深入分析，发现潜在的商业机会、风险或缺陷，对公司战略及产品决策提供数据支持和建议。工作要求：1.本科及以上学历，数学、统计及计算机相关专业，两年及以上相关工作经验；2.熟悉数据建模知识、数据挖掘理论，掌握数据分析体系方法；3.精通Excel，掌握Python、R、SAS、SPSS等任一数据分析工具，熟悉SQL脚本编写；4.有大数据分析、金融数据分析、商业分析相关工作者优先；5.工作细致、责任心强，具备较强的逻辑分析能力、学习能力及理解能力，有良好的沟通能力、高度的责任心和团队合作精神。,能够熟悉券商的内部运作机制，了解证券业务
高级数据分析师(L7WV),南山区,Anker,25k-45k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
岗位职责： 
1、数据探索分析：根据业务场景，设计并搭建分析框架，设计并提取关键业务指标，并以此建立分析模型，得出有价值结论； 
2、数据体系：完善数据的监控体系与报表系统，监控数据，分析异常原因，得出修改建议，与研发合作，持续调优产品。 
3、数据建模：收集数据分析需求，设计数据分析、数据挖掘模型、协助数据产品经理完成数据产品研发； 
4、数据场景：具有数据场景打造能力，能固化分析场景和需求，定期梳理数据需求文档，从中抽象出可通用的数据模型以及数据产品，协助产品经理落实通用数据产品研发； 
5、通过对公司运营数据研究，提出改善运营质量的方法和建议，搭建BI数据分析体系，为企业决策提供支持. 
 
 
职位要求： 
岗位要求： 
1、数学、统计学或计算机相关专业本科以上学历； 
2、良好的数据分析技能和业务理解能力，3年以上数据分析/数据挖掘工作经验； 
3、熟悉数据挖掘常见算法，熟练常见统计分析软件； 
4、熟练掌握SQL，Python； 
5、熟练掌握至少一种BI工具，如FineBI、Tableau等； 
6、良好的沟通表达能力，跨团队协作能力，互联网公司背景优先。",免费三餐 六险一金
数据分析师（Z）,岗厦,中电科智慧院,13k-20k,深圳 / 经验3-5年 / 硕士及以上 /岗位所属职位类型行业研究员 / 全职,"职责描述： 
1、 围绕社会治理、应急、政务服务开展业务分析，指标体系分析，运行模式分析； 
2、重点围绕城市治理、公共服务和应急等方向，通过数据探索和数据融合挖掘用户需求，并实现业务应用，形成相关应用场景和解决方案； 
3、根据公司业务、产品和运营的需求，设计数据分析\挖掘专题内容和分析框架； 
4、研究国内外新型智慧城市、产业数字化转型、城市数字化运营等领域的先进思路和案例，对该领域的发展方向和趋势有独立的判断； 
5.围绕应急的预警监测和社会治理等方面，开展需求调研、数据分析以及专项预警模型的研究与建立； 
6、负责科创委补贴项目和产业基金课题项目申报及管理。 
 
任职要求： 
1、城乡规划、GIS（地理信息系统）、计算机、电子信息、物联网等相关专业硕士及以上学历，3年以上数据产品经验，具备城市治理、智慧政务、综合治理、城管指挥中心等平台的项目和产品经验优先； 
2、具备需求调研、产品策划、原型设计、数据分析等产品相关工作能力； 
3、精通Office、Visio、Axure、MindManager等工具软件的使用； 
4、对数据敏感，能独立完成从业务模型到数据模型的设计及开发工作，有政务领域数据建设经验优先； 
5、有敏锐的直觉和良好的市场分析能力，有成功的产品交付经验及开发基础的优先； 
6、具备智慧城市、智慧社区、智慧园区等智慧专题规划设计、项目落地实施经验优先考虑； 
7、具备良好的方案策划能力、现场交流能力、市场分析能力和项目管理协调能力，良好的团队协作和客户服务意识。",发展前景
游戏数据分析师,南山区,吉比特,15k-30k,深圳 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责对于游戏进行数据分析，完成游戏现状、用户分层、活动效果等方面的数据分析； 
2、负责对关键业务指标（如留存率、付费率等）分析，产出相关性分析报告； 
3、对接新游戏，完成从数据埋点、BI数据接入、数据分析等全程分析工作。 
任职资格: 
1、计算机、统计学、数学相关专业，1年以上实际数据分析经验； 
2、熟练使用excel办公软件，熟练使用mysql/hive代码； 
3、具有独立分析和解决实际业务问题的能力； 
4、热爱游戏，有高度的工作责任心、良好的团队意识及独立工作能力； 5、抗压能力强，能接受较高强度的工作。",福利优厚 发展高速
风控数据分析师(J11246),科技园,AKULAKU,15k-30k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责:
1. 负责日常业务监控体系，包括业务全流程/风控策略/贷后表现数据指标监控， 定期以报告形式对业务&风控情况作出输出汇报；
2. 维护&优化业务中采集各类型特征：包括数据采集，加工逻辑， 使用场景等；制定日常特征监控报告，并定期根据数据表现给出策略/模型一定数据应用建议；
3. 协助搭建数据集市，构建数据宽表，不断挖掘用户画像等各维度特征共各业务方使用；
4. 定期对风险策略/模型效果/产品盈利性 进行数据分析复盘，并根据分析结果，指出潜在问题&风险，并提出解决方案.
任职资格:
1. 一类本科及以上学历，数理统计等相关专业背景优先；
2. 1-3年互联网企业数据分析经验，有互联网信贷方面分析经验优先；
3. 精通 hive sql, 熟练使用python SAS R spark 等一种语言进行数据分析处理；
4. 掌握统计学方法与工具，熟悉模型的统计检验相关方法；
5. 逻辑清晰，主动进取，较强的沟通能力，善于团队合作。",高速发展 增长快 潜力大
清算数据分析师,南山区,skyroam,10k-20k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Accountability:  
• 编写脚本将账单清算、账单审批、合同文件管理等任务自动化 
• 维护日常报表输出，以及基本的业务数据分析 
• 监控，预测及优化卡资源采购 
• 支持采购工作，如对供应商的跟进和卡资源的增减处理 
• 参与报价模型的设计及报价表单的维护 
 
Requirements:  
• 大学本科以及上学历，具有统计学，计算机，等量化学位者优先 
• 3-5年工作经验，电信行业优先 
• 对商务尤其采购业务有一定理解优先 
• 流利的英语沟通 
• 熟练使用Excel，SQL，掌握脚本语言如Python优先",职业发展
TEG10-高级数据分析师,南山区,腾讯,30k-60k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"负责运营成本的数据分析，搭建资源用量和价格的数据分析模型和预测模型。 
参与运营成本优化项目，负责输出成本分析报告，提供成本优化建议方案。 
负责统筹全公司运营类资源成本，承担成本预核算管理工作。 
本科及以上学历，数学、统计学、计算机等理工科专业； 
3年以上数据分析经验，有大型互联网公司数据分析、云产品成本分析、运营管理工作经验者优先； 
有参与云厂商计费系统、成本管理系统等大数据平台建设经验者优先； 
敏锐的数据洞察力、严谨的逻辑思维能力，善于分析、归纳、解决问题，并能量化数据建模； 
熟练Mysql数据库，熟悉Python等进行数据提取和处理工作，熟悉业界主流BI产品（如PowerBI、tableau等）； 
良好的项目管理能力，能对项目过程中的风险与问题进行有效识别并推动问题解决。出色的沟通、组织和协调能力，有丰富的跨团队合作经验。","互联网大厂,公司氛围好"
数据分析师-BI方向,南山区,极光,20k-35k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述：1、利用BI工具，对指标数据及SDK行业，进行多维度数据分析，以支持经营决策；2、了解极光数据，制定可衡量数据资产的各项指标，进行指标统计；3、开发自动化报表，输出分析报告。岗位要求：1、本科及以上学历，数学、统计学相关专业；2、2年以上百万级以上数据体量的数据分析工作经验，能够快速理解业务，发掘业务细节和数据之间的联系；3、有永洪、帆软、Qilk Sense, PowerBi, Tableau等BI工具使用经验；4、熟悉SQL/Python/R/Excel等数据分析工具；5、具备良好的个人职业素养，积极进取，有强烈的责任心和自驱力。",海量数据 核心技术团队 前景广
清算数据分析师,南山区,skyroam,10k-20k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Accountability:  
• 编写脚本将账单清算、账单审批、合同文件管理等任务自动化 
• 维护日常报表输出，以及基本的业务数据分析 
• 监控，预测及优化卡资源采购 
• 支持采购工作，如对供应商的跟进和卡资源的增减处理 
• 参与报价模型的设计及报价表单的维护 
 
Requirements:  
• 大学本科以及上学历，具有统计学，计算机，等量化学位者优先 
• 3-5年工作经验，电信行业优先 
• 对商务尤其采购业务有一定理解优先 
• 流利的英语沟通 
• 熟练使用Excel，SQL，掌握脚本语言如Python优先",职业发展
高级数据分析师（深圳/上海）,科技园,Shopee,20k-40k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
1、构建O2O产品指标体系，对数据异常进行监控，及时发现业务风险； 
2、为O2O场景中相应决策提供专业的数据支持； 
3、通过对数据的分析和探索，挖掘出业务机会或者产品改进方向，并产出条理清晰、论证严谨的分析报告； 
4、能积极推动各相关部门完善数据收集，以及分析建议的落地。 
职位要求： 
1、统计、数学、计算机**本科及以上学历，有3年以上互联网工作经验优先； 
2、较好的数理统计基础、数据敏感度高、逻辑思维严密，能独立开展数据分析相关工作； 
3、熟练掌握SQL语法，关注SQL性能，熟练掌握python； 
4、熟练掌握数据挖掘算法优先，掌握大数据相关技术优先； 
5、英文可作为工作语言者优先。",发展前景好
python数据分析师,福田区,丰贺信息,13k-23k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
 1.与业务顾问沟通了解计算模型 
 2.基于公司技术平台，设计技术实现路径 
 3.通过配置、二次开发（Python及JavaScript)等方式，实现功能开发 
任职要求： 
 1. 计算机及相关专业本科及以上学历，2年以上相关工作经验，熟悉数据库，有实际开发经验优先 
 2. 逻辑思维清晰，有较强的业务知识理解、分析能力，较强的客户需求理解、提炼能力 
 3. 熟悉软件项目全生命周期流程和推进方法论，熟悉敏捷开发方法 
 4. 有Python编程经验，熟悉 Numpy, Pandas, Scipy, Gensim, TensorFlow等相关数据分析类库,熟练使用 skiwear箅法库，或JavaScript编程经验者优先，有丰富的接口实现经验者优先 
 5. 具有较强的学习能力，对于新知识、新技能保持敏锐性。",全额缴纳五险一金 晋升快 氛围NICE
数据分析师,南山区,前海一方,18k-35k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、构建全面的、准确的，能够反映业务特征的整体指标体系，并基于业务指标体系，及时发现和定位业务问题； 
2、负责公司经营管理全流程进行数据分析和挖掘； 
3、配合数据产品经理进行数据产品落地； 
 
岗位要求： 
1、统计、计算机、财务、数学相关专业本科及以上学历； 
2、熟练各类统计方法和数据分析方法；熟练掌握ETL、SQL及常见分析工作，如Excel.Python，Tableau等，3-5年数据分析工作经验； 
3、良好的逻辑分析能力和数据敏感度，可以从海量、无规律的数据中找到业务规则，提取核心业务结果，及时发现和分析业务背后隐含的问题； 
4、沟通协调能力突出，有一定的跨团队，跨部门协同经验，能够推动业务等相关部门配合项目落地； 
5、对商业模式有较为深刻的理解，能够站在业务发展角度思考商业机会，通过数据寻找业务增长点；",发展前景
数据分析师(JF6AL),大冲,风变科技（深圳）有限公司,10k-15k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述： 
岗位职责1. 辅助进行业务流程梳理并主导建立数据指标体系； 
2. 设计并开发数据仪表盘（Tableau、metabase、神策等）实现对业务核心指标的监控和分析； 
3. 借助数据分析方法对业务问题进行诊断与归因，基于此向业务决策者提出执行策略上的建议。 
 
职位要求： 
任职资格1. *****本科及以上学历，计算机、统计学、心理学专业优先； 
2. 1年以上互联网行业数据分析工作经验。对数据分析和业务均有热情，有互联网运营相关经验优先； 
3. 有数据可视化平台（例如：Tableau、Power BI、Redash等等）使用经验，并形成了良好的数据可视化规范与标准； 
4. 熟练编写SQL查询语句，熟悉MySQL与PostgreSQL等主流数据库，具备Python或R语言数据分析实践经验优先； 
5. 善于沟通与倾听，自我驱动能力强，有优秀的自学能力，能快速掌握新领域的知识与技能，能积极主动推进工作，有个人知识与经验沉淀的良好习惯。",六险一金
深圳风控数据分析师(j11641),南山区,AKULAKU,15k-30k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、与建模工程师合作，衍生新的有效风控特征，并维护特征变量宽表； 
2、建立并维护模型监控系统，当模型效果异常时，撰写分析报告； 
3、协助建模工程师，排查业务部门反馈的变量失真问题； 
4、优化线上特征变量的计算效率 
 
任职资格： 
1、精通数据仓库的操作，对SQL操作有较强经验；熟练使用python，熟练掌握统计学方法与工具； 
2、2年及以上数据分析经验，有互联网信贷方面分析经验者优先； 
3、本科及以上学历，数理/计算机相关专业者优先, 熟悉模型的统计检验相关方法者优先; 
5、逻辑清晰，主动进取，较强的沟通能力，善于团队合作； 
6、对数据敏感，有较强的抗压能力，善于处理细致的数字问题。",扁平化管理，福利待遇好
TEG10-高级数据分析师,南山区,腾讯,30k-60k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"负责运营成本的数据分析，搭建资源用量和价格的数据分析模型和预测模型。 
参与运营成本优化项目，负责输出成本分析报告，提供成本优化建议方案。 
负责统筹全公司运营类资源成本，承担成本预核算管理工作。 
本科及以上学历，数学、统计学、计算机等理工科专业； 
3年以上数据分析经验，有大型互联网公司数据分析、云产品成本分析、运营管理工作经验者优先； 
有参与云厂商计费系统、成本管理系统等大数据平台建设经验者优先； 
敏锐的数据洞察力、严谨的逻辑思维能力，善于分析、归纳、解决问题，并能量化数据建模； 
熟练Mysql数据库，熟悉Python等进行数据提取和处理工作，熟悉业界主流BI产品（如PowerBI、tableau等）； 
良好的项目管理能力，能对项目过程中的风险与问题进行有效识别并推动问题解决。出色的沟通、组织和协调能力，有丰富的跨团队合作经验。","互联网大厂,公司氛围好"
数据分析师,西丽,PatPat,20k-30k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1、负责维护BI报表系统，包括业务的数据模型设计，充分理解业务，持续完善和优化已有业务产品的数据埋点，收集、挖掘业务数据，提供各类运营BI报表及决策数据； 
2、参与BI相关大数据系统的需求对接、架构设计、开发工作； 
3、负责规划和实施中对各业务主题进行分析及优化； 
4、开发和维护系统平台与框架，发现和解决存在的技术问题，保证BI系统的性能和稳定性； 
5、负责项目级（复杂）报表需求进度，参与实施、推进项目达成验收； 
6、支持业务部门对业务数据进行挖掘，找出核心问题，并提出关键举措，推动运营指标及业务能力的提升级。 
 
 
任职资格： 
1、本科以上学历，计算机、统计学、数据相关专业优先； 
2、3年及以上的BI项目及数据分析工作经验； 
3、熟练使用Python,java,php其中一个; 
4、熟练使用MySql,Redshift或其它数据库，有数据库优化经验,过往有千万级以上数据量的数据分析/挖掘项目优先； 
5、对数据敏感，具备优秀的分析技巧以及报告展示能力，了解主流报表工具或新兴前端报表工具(Tableau优先)； 
6、熟悉服装零售、电商企业的ERP中台、电商OMS、WMS，营销推广更佳； 
7、有管理和分析用户需求的经验，有电商行业数据分析和数据挖掘的技术支持经验优先； 
8、有较强的计划和组织协调能力，具备结果导向思维，工作严谨、对技术工作有热情。",出海电商细分行业领先 大神领队 自研开发
